TARGET_FID,POINT_X,POINT_Y,class_new,h,m,s,u,MIN_depth,MAX_depth,RANGE_depth,MEAN_depth,STD_depth,DIST_NEW,BLOCK10_ID,OVER_LAND,dist_notes,depth_notes,MPA,PLATFORM,NAVIGATION,ANCHORAGE,MILITARY,OTHER,Status,Descriptio,trawlable,rec_fish,outfall,halibut,class_old,mussel.upfront.cost,mussel.yield ,mussel.annual.operating.costs,mussel.annual.profit,mussel.10.year.NPV ,kelp.yield,kelp.annual.operating.cost,kelp.upfront.cost ,kelp.10.year.NPV ,fish.yield,fish.annual.operating.costs,fish.price,fish.annual.revenue,halibut.10.year.NPV ,res_views_8k,res_views_3k,park_view_3k,park_views_8k,TOC.flux ,disease.risk 
23465,-118.6094239,32.99405953,undev,0.026823718,,0.149730993,0.823444523,-87.09999847,-63.70000076,23.39999771,-73.83636379,5.688401689,97204.76797,850,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23466,-118.5987368,32.99392663,undev,,,0.60337659,0.396623001,-77.80000305,-47.5,30.30000305,-62.53611165,10.86102664,97457.44141,850,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23467,-118.5880498,32.99379272,undev,0.517544544,,0.369893363,0.112562301,-49.09999847,-2.599999905,46.49999857,-19.70317456,16.98494638,97885.24827,850,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23468,-118.5773628,32.99365778,undev,0.1112637,,,0.888735908,-3.200000048,0,3.200000048,-2.125,1.251748781,98497.03425,850,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23471,-118.5453021,32.99324688,undev,0.197636396,,,0.802363086,-67.19999695,0,67.19999695,-21.17142847,14.93930445,92570.38195,850,,,,,,,,Y,,Closed,state outside CHTG,N,no,Y,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23587,-117.3059468,32.97033798,All,0.005,,0.995,,-64.80000305,-51.29999924,13.50000381,-58.3229164,3.7220762,25577.1208,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2871613.833,2300955.932,7175369.717,51465002.97,152586,1580213.275,2978250,-11645552.1,2009401.469,13700990,8,2374221.755,481.6931819,"1,599.77",0,0,0,0.644973744,
23588,-117.2952661,32.970081,All,0,,1,,-52.90000153,-21.10000038,31.80000114,-38.18409087,11.82804719,25162.90684,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2686595.203,2224258.519,6641505.651,47342646.17,152187,1571092.445,2978250,-11584366.39,2004904.547,13562598.26,8,2476638.116,88.20086532,"1,617.09",104.9251924,0,104.9251924,0.687296555,
23589,-117.2845855,32.96982301,undev,,,1,,-22.39999962,-12.89999962,9.5,-17.42361101,2.55272144,24748.69346,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23590,-117.2739049,32.96956399,undev,0.00254355,,0.858955979,0.138500858,-15.89999962,-0.200000003,15.69999962,-4.590434762,4.157946269,24612.50229,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23851,-118.6199554,33.00321697,undev,0.04985717,,0.061529353,0.888614014,-95.80000305,-48.20000076,47.60000229,-69.00606063,14.16593628,96560.99609,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23852,-118.6092671,33.00308508,undev,0.003790392,,0.128030709,0.86817893,-69,-40.59999847,28.40000153,-54.54462802,7.364590038,96204.76797,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23853,-118.5985788,33.00295217,undev,0.012,,0.968,0.02,-65,-7.5,57.5,-35.89545448,12.84998446,96473.55039,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23854,-118.5878906,33.00281824,undev,0.716470649,,0.078717311,0.204812539,-29.5,-1.299999952,28.20000005,-7.365853653,4.856557586,97069.22214,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23857,-118.5558262,33.00241034,undev,0.144713924,,,0.855286153,-23.20000076,0,23.20000076,-5.218749988,7.228002767,91715.41958,829,,,,,,,,Y,,Closed,state outside CHTG,N,no,Y,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23858,-118.5451381,33.00227234,undev,0.150516003,,,0.84948467,-103.9000015,0,103.9000015,-35.94259256,14.50527505,91647.54419,829,,,,,,,,Y,,Closed,state outside CHTG,N,no,Y,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23974,-117.3056432,32.97936115,All,,,0.999999818,,-61.29999924,-48.70000076,12.59999847,-55.26818192,3.959344862,26577.1208,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,2830823.864,2297030.346,7044688.404,50455916.52,150675,1580556.908,2978250,-11692474.25,2009160.881,13741468.7,8,2331818.345,430.9999222,"1,832.97",0,0,0,0.651345219,
23975,-117.2949613,32.97910414,All,,,1,,-49.59999847,-19.20000076,30.39999771,-33.44958673,11.76776034,26162.90684,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2613134.831,2228873.102,6394471.84,45435116.56,115290,1547798.788,2978250,-12259225.5,2007924.027,13603076.96,8,2460315.258,0,"1,640.82",198.0276399,0,198.0276399,0.696855817,
23976,-117.2842795,32.97884612,undev,0.037616874,,0.898856374,0.06352711,-20.39999962,-4.199999809,16.19999981,-14.63181828,4.176799573,25748.69346,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23977,-117.2735977,32.97858708,undev,0.182900154,,0.489128482,0.327971734,-4.800000191,-0.100000001,4.700000189,-2.520512806,1.394895358,25555.92182,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24238,-118.6197998,33.01224242,undev,0.174908489,,0.113262732,0.7118293,-85.5,-30.60000038,54.89999962,-49.65069449,19.65868823,95560.99609,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24239,-118.6091103,33.01211051,undev,0.729816898,,0.066787121,0.203396158,-50.20000076,0,50.20000076,-22.81864395,14.67255555,95241.31116,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24240,-118.5984208,33.01197759,undev,0.603758639,,0.217290051,0.178951685,-38.20000076,0,38.20000076,-6.349999999,6.234653227,95807.91926,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24241,-118.5877314,33.01184365,undev,0.245281003,,,0.754719973,-5.199999809,-0.100000001,5.099999808,-2.20714281,1.497838519,96577.66279,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24243,-118.5663527,33.01157271,undev,0.03784589,,,0.962154377,-7.199999809,0,7.199999809,-2.142857143,2.718643095,91103.62969,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24244,-118.5556633,33.01143571,undev,0.146054003,,,0.853945347,-73.80000305,0,73.80000305,-32.0056739,27.2086262,91082.34375,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24361,-117.3053395,32.9883842,All,0.001,,0.999,,-58.40000153,-46.70000076,11.70000076,-52.11597231,3.789874434,27435.14177,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2760249.307,2286213.607,6822609.108,48741079.05,150150,1580892.683,2978250,-11707228.75,1940215.413,13776200.27,8,1745523.03,356.0358751,"1,971.67",19.57460821,0,19.57460821,0.651205619,
24362,-117.2946564,32.98812717,NoFish,,,1,,-48,-16.89999962,31.10000038,-28.10530304,10.80616627,27160.2461,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2512482.295,2233475.406,6057716.169,42834778.54,147609,1571758.44,2978250,-11695559.33,0,0,0,0,0,"1,590.73",308.2200962,1852214,1852522.22,0,
24363,-117.2839734,32.98786913,undev,0.520636023,,0.390145483,0.089218376,-17.39999962,-2.599999905,14.79999971,-11.49097223,6.003447125,26748.69346,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24364,-117.2732904,32.98761006,undev,0.023529064,,0.419221533,0.55724901,-3.5,-0.100000001,3.399999999,-1.547058817,1.092640782,26497.91183,842,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24625,-118.6196441,33.02126776,undev,0.103454675,,0.247980997,0.648563185,-78.40000153,-13.19999981,65.20000172,-42.0719697,17.86684506,94628.8207,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24626,-118.6089534,33.02113584,undev,0.787787974,,,0.212212522,-12.39999962,-1.700000048,10.69999957,-7.391139199,2.961918167,94208.03011,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24630,-118.566191,33.02059797,undev,0.18122869,,,0.818771126,-28.20000076,0,28.20000076,-8.444736874,9.357735314,90422.27814,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24748,-117.3050358,32.99740715,undev,0.002,,0.998,,-52.29999924,-41.20000076,11.09999847,-48.38257596,1.918352148,26861.81641,821,,,,Y,,,,,,Closed,state outside CHTG,N,no,Y,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24749,-117.2943514,32.99715009,undev,0.078370164,,0.921630818,,-46.29999924,-15.19999981,31.09999943,-22.71818176,5.924176435,27261.43331,821,,,,Y,,,,,,Closed,state outside CHTG,N,no,Y,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24750,-117.2836672,32.99689202,undev,0.530004296,,0.401983165,0.0680132,-17.20000076,-0.5,16.70000076,-8.489147299,6.071004218,27454.41078,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24751,-117.272983,32.99663293,undev,0.010429602,,0.160815688,0.828755021,-1.700000048,-0.100000001,1.600000046,-0.533333338,0.483620608,27253.26801,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25012,-118.6194884,33.03029298,undev,0.452144214,,0.313278672,0.234577561,-74.40000153,-10.89999962,63.50000191,-38.29790209,19.28925019,93790.28756,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25013,-118.6087965,33.03016105,undev,0.864317051,,,0.13568221,-11.60000038,0,11.60000038,-6.368367331,2.236642753,93250.4914,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25014,-118.5981047,33.0300281,undev,0.091884898,,,0.908114703,-3.799999952,0,3.799999952,-2.074999988,1.28573908,91971.38358,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25015,-118.5874128,33.02989413,undev,0.365734229,,,0.634265199,-6,0,6,-2.109230755,1.980188249,90992.67829,829,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25016,-118.576721,33.02975914,undev,0.04277834,,,0.957221796,-27.60000038,0,27.60000038,-10.74736835,6.526292447,89934.93025,829,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25017,-118.5660293,33.02962313,undev,0.189048877,,,0.810951418,-88.69999695,0,88.69999695,-31.99449515,19.02448838,89415.69487,829,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25134,-117.3154175,33.00668604,undev,0.056822077,,0.943178293,,-73.5,-46.90000153,26.59999847,-56.08125006,6.38728052,25447.59766,821,,,,Y,,,,,,Closed,state outside CHTG,N,no,Y,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25135,-117.3047319,33.00642998,undev,0.005,,0.995,,-49.5,-23.70000076,25.79999924,-42.97638908,7.787819877,25861.81641,821,,,,Y,,,,,,Closed,state outside CHTG,N,no,Y,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25136,-117.2940464,33.00617289,undev,0.012,,0.98,0.008,-26.20000076,-14.39999962,11.80000114,-19.85000014,2.471213012,26276.03516,821,,,,Y,,,,,,Closed,state outside CHTG,N,no,Y,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25137,-117.283361,33.00591479,undev,0.094084975,,0.813787039,0.092128223,-15.5,-0.300000012,15.19999999,-6.683783766,5.285327996,26669.11124,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25398,-118.6300259,33.03944903,undev,0.458497422,,0.36830209,0.173199996,-91.59999847,-39,52.59999847,-55.1702477,14.99917119,93213.60332,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25401,-118.5979465,33.03905319,undev,0.612895618,,,0.387105356,-54.70000076,0,54.70000076,-15.21893937,13.08838336,91687.62031,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25402,-118.5872535,33.0389192,undev,0.606401026,,,0.393598516,-35.20000076,0,35.20000076,-14.20847458,7.842264745,90703.26953,829,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25521,-117.3151148,33.01570878,undev,0.006,,0.994,,-62.5,-46.70000076,15.79999924,-53.99545467,5.937883382,24447.59766,821,,,,Y,,,,,,Closed,state outside CHTG,N,no,Y,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25522,-117.304428,33.01545269,undev,0,,1,,-47.40000153,-20.79999924,26.60000229,-35.66439396,10.29415945,24861.81641,821,,,,Y,,,,,,Closed,state outside CHTG,N,no,Y,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25523,-117.2937413,33.01519558,undev,0.338694882,,0.634709798,0.026594979,-23.79999924,-4.199999809,19.59999943,-16.6033058,5.914486104,25276.03516,821,,,,Y,,,,,,Closed,state outside CHTG,N,no,Y,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25524,-117.2830547,33.01493746,undev,0.240160186,,0.385629345,0.374210355,-6.099999905,-0.200000003,5.899999902,-2.701449265,1.766802786,25654.29081,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25785,-118.6298713,33.04847405,undev,0.724401603,,0.264582018,0.01101673,-89.19999695,-44.09999847,45.09999847,-59.05984853,8.282464346,92379.81875,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25786,-118.619177,33.0483431,undev,0.232183753,,0.343077078,0.424739003,-88.19999695,-39.70000076,48.49999619,-64.90763903,16.83702984,91799.38457,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25787,-118.6084827,33.04821114,undev,0.001046123,,0.023424238,0.975529516,-89.59999847,-51.70000076,37.89999771,-74.74242447,14.02970419,91384.43359,829,,,,,,,,Y,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25788,-118.5977884,33.04807816,undev,0.00011545,,,0.999884994,-91,-31.89999962,59.10000038,-71.09097212,11.55123782,90961.05195,829,,,,,,,,,,Closed,state outside CHTG,N,yes, ,N,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25908,-117.3148121,33.02473142,undev,,,1,,-66.09999847,-41.79999924,24.29999924,-54.29861122,3.994562042,23447.59766,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25909,-117.3041241,33.0244753,undev,0,,1,,-50.29999924,-16.60000038,33.69999886,-26.56319441,8.658543861,23861.81641,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25910,-117.2934362,33.02421816,undev,0.354193729,,0.576801953,0.069004765,-20.79999924,-0.800000012,19.99999923,-8.891199984,6.908209801,24286.17434,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25911,-117.2827483,33.02396001,undev,0.061678689,,0.088470074,0.849851012,-2.799999952,-0.200000003,2.599999949,-1.176470582,0.655770227,24829.00139,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26294,-117.3251985,33.03400906,undev,,,1,,-76,-54.90000153,21.09999847,-66.45950368,3.420540232,22033.37891,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26295,-117.3145093,33.03375393,undev,,,1,,-61.09999847,-20.89999962,40.19999886,-47.34469701,11.64133378,22447.59766,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26296,-117.3038201,33.03349779,undev,0.301172605,,0.698827913,,-28.20000076,-2.5,25.70000076,-15.10454548,7.44080545,22861.81641,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26297,-117.2931309,33.03324063,undev,0.281308761,,0.312003387,0.406687195,-7.199999809,-0.699999988,6.499999821,-2.567272701,1.679291448,23269.68273,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26680,-117.3355874,33.04328563,undev,0,,1,,-92.30000305,-64,28.30000305,-77.28750006,6.876892754,20619.16016,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26681,-117.3248968,33.04303149,undev,0,,1,,-68.19999695,-52.79999924,15.39999771,-60.34621192,4.897717591,21033.37891,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26682,-117.3142064,33.04277634,undev,,,1,,-54.79999924,-15.80000019,38.99999905,-33.15833324,15.2641212,21447.59766,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26683,-117.303516,33.04252017,undev,0.058908472,,0.939808736,0.00128233,-20.5,-0.200000003,20.3,-7.420422543,5.879823943,21863.089,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26684,-117.2928256,33.04226299,undev,0.020957266,,0.087419751,0.89162302,-1.5,-0.300000012,1.199999988,-0.814285721,0.371977614,22329.43025,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27066,-117.3459786,33.05256112,undev,0.019,,0.981,,-89.59999847,-81.69999695,7.900001526,-84.9314055,1.927359742,19204.94141,822,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27067,-117.3352868,33.05230797,undev,,,1,,-85.59999847,-61,24.59999847,-72.84772772,8.495422236,19619.16016,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27068,-117.3245951,33.05205382,undev,,,1,,-63.90000153,-25.89999962,38.00000191,-54.27851245,6.57609254,20033.37891,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27069,-117.3139034,33.05179864,undev,0.019,,0.975,0.006,-53.29999924,-6.699999809,46.59999943,-20.8674243,7.461309227,20447.59766,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27070,-117.3032118,33.05154244,undev,0.166017251,,0.633301418,0.200681001,-16.5,-0.5,16,-4.364210518,3.337850427,20851.27375,821,,,,Y,,,,,,Closed,state outside CHTG,N,no, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27453,-117.3456792,33.06158338,All,0.037,,0.963,,-82.40000153,-72.5,9.900001526,-77.59166642,3.670027142,18204.94141,822,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2905102.041,2273947.806,7312888.928,52526889.87,135408,1576575.031,2978250,-12015390.44,1943468.883,13402573.76,8,2145177.3,176.4554503,"2,310.53",0,0,0,0.677019107,
27454,-117.3349862,33.06133021,All,0.004,,0.996,,-80.59999847,-54.20000076,26.39999771,-66.4263889,5.452407518,18619.16016,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2728617.891,2239198.257,6765240.785,48298096.08,126882,1576456.793,2978250,-12211983.97,2020198.399,13419340.8,8,2742246.391,467.3528396,"2,219.04",20.5335412,0,20.5335412,0.648193147,
27455,-117.3242932,33.06107603,All,,,1.000000471,,-59.29999924,-20.89999962,38.39999962,-41.18030304,13.43041806,19033.37891,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,All,3941300,2511007.052,2195973.308,6090349.962,43086768.04,115101,1545377.376,2978250,-12244906.23,2026237.359,13314482.93,8,2895415.937,394.8087842,"1,752.29",263.3939057,0,263.3939057,0.697569808,
27456,-117.3136004,33.06082082,undev,0.220099161,,0.688351781,0.091548418,-23.29999924,-2.099999905,21.19999933,-14.39722237,6.956780816,19447.59766,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27457,-117.3029076,33.0605646,undev,0.148226795,,0.27582778,0.575945973,-5.699999809,-0.5,5.199999809,-2.199999987,1.458981647,19827.80387,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,42.63820635,0,0,0,0,0,
27840,-117.3453797,33.07060553,undev,0.053,,0.947,,-79.80000305,-70.09999847,9.700004578,-74.67438009,2.834630056,17204.94141,822,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,272.3214409,0,0,0,0,0,
27841,-117.3346855,33.07035234,All,0.001,,0.999,,-71.59999847,-30.39999962,41.19999886,-60.125,9.529057322,17619.16016,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2574480.299,2234583.674,6261201.314,44406036.88,139272,1576464.683,2978250,-11925028.01,2025688.363,13378862.1,8,2826644.803,553.4777192,"1,961.09",24.83349903,0,24.83349903,0.66430635,
27842,-117.3239914,33.07009813,NoFish,0.037,,0.958,0.004,-54.09999847,-17.60000038,36.49999809,-26.41570238,7.065303471,18033.37891,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2334746.326,2191358.725,5513304.152,38630973.24,157395,1568292.882,2978250,-11442104.52,0,0,0,0,0,"1,516.85",181.1809007,0,181.1809007,0,
27843,-117.3132973,33.0698429,undev,0.347534454,,0.507803376,0.144661972,-21.79999924,-0.200000003,21.59999923,-7.567968758,6.482776887,18453.0441,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27844,-117.3026033,33.06958665,undev,0.0042348,,0.058835201,0.936930001,-1.299999952,-0.200000003,1.099999949,-0.666666664,0.394405309,18987.35362,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,412.1725125,0,0,0,0,0,
28227,-117.3450802,33.07962757,All,0,,1,,-76,-64.19999695,11.80000305,-71.55681836,4.068433216,16204.94141,822,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2695381.269,2228057.645,6666700.541,47537194.43,143262,1576015.777,2978250,-11829132.51,2019774.811,13321616.36,8,2836582.126,379.4365492,"1,934.08",0,0,0,0.638792451,
28228,-117.3343847,33.07937435,All,0,,1,,-64.5,-23.20000076,41.29999924,-44.79930539,16.23879302,16619.16016,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,3941300,2462659.242,2184832.696,5941942.803,41940807.29,147903,1567412.878,2978250,-11655193.48,2027643.759,13216758.5,8,3004391.576,553.85045,"1,919.65",99.03311785,1193672,1193771.033,0.690274762,
28229,-117.3236894,33.07912011,undev,0.133265925,,0.816770489,0.049963804,-28.10000038,-6.199999809,21.90000057,-19.90833333,4.058904205,17033.37891,821,,,,,,,,,,Closed,state outside CHTG,N,yes, ,Y,undev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
